sample_name,ECG_HR,seg_drscc,mmw_HR_drscc,start,end,raw_HR,ABP_HR,EMD_HR,ROS_HR,LEN_HR,ABP→EMD_HR,ABP→ROS_HR,ABP→LEN_HR,EMD→ABP_HR,EMD→ROS_HR,EMD→LEN_HR,ROS→ABP_HR,ROS→EMD_HR,ROS→LEN_HR,LEN→ABP_HR,LEN→EMD_HR,LEN→ROS_HR
sample_15,65.0,"[25.39, 55.39]",68.65122381380239,25.39,55.39,119.60568771115793,119.60568771115793,118.38522151002365,120.8261539122922,122.65685321399359,118.38522151002365,119.60568771115793,122.04662011342646,118.38522151002365,118.38522151002365,122.04662011342646,120.8261539122922,119.60568771115793,122.65685321399359,122.65685321399359,122.04662011342646,122.65685321399359
sample_16,63.0,"[14.71, 44.71]",65.46423399462202,14.71,44.71,120.24665824653182,120.24665824653182,120.24665824653182,65.31163671258328,65.31163671258328,120.24665824653182,120.24665824653182,120.85704737468683,120.24665824653182,120.24665824653182,120.85704737468683,64.7012475844283,119.63626911837684,65.31163671258328,120.85704737468683,120.24665824653182,65.31163671258328
sample_17,70.0,"[20.52, 50.52]",121.6418340730699,20.52,50.52,120.87871089820747,121.4892094380974,120.87871089820747,121.4892094380974,120.87871089820747,120.87871089820747,121.4892094380974,121.4892094380974,120.87871089820747,120.87871089820747,121.4892094380974,121.4892094380974,120.87871089820747,120.87871089820747,121.4892094380974,120.87871089820747,121.4892094380974
sample_18,69.0,"[1.81, 31.81]",122.84847721242303,1.81,31.81,123.3062976243948,123.3062976243948,123.3062976243948,123.3062976243948,123.91672484035715,123.3062976243948,123.3062976243948,123.91672484035715,123.3062976243948,123.3062976243948,123.91672484035715,123.3062976243948,122.69587040843247,123.3062976243948,123.91672484035715,123.3062976243948,123.91672484035715
sample_19,82.0,"[3.55, 33.55]",131.09678031925347,3.55,33.55,130.63893358938412,130.63893358938412,130.0284712828917,129.41800897639925,130.63893358938412,130.0284712828917,130.63893358938412,130.0284712828917,130.0284712828917,130.0284712828917,130.63893358938412,129.41800897639925,127.5866220569219,120.87153668550495,130.63893358938412,120.2610743790125,131.24939589587657
sample_20,63.0,"[17.23, 47.23]",71.41078170577158,17.23,47.23,122.06971231755827,122.06971231755827,121.45936375597049,122.06971231755827,121.45936375597049,121.45936375597049,122.06971231755827,122.06971231755827,121.45936375597049,121.45936375597049,121.45936375597049,122.06971231755827,121.45936375597049,119.01796950961932,121.45936375597049,120.84901519438267,120.2386666327949
sample_21,62.0,"[8.70, 38.70]",128.33966723198594,8.7,38.7,128.79747817336042,128.79747817336042,128.79747817336042,129.40789276185976,129.40789276185976,128.79747817336042,128.79747817336042,129.40789276185976,128.79747817336042,128.79747817336042,129.40789276185976,129.40789276185976,129.40789276185976,129.40789276185976,129.40789276185976,128.79747817336042,128.79747817336042
sample_22,67.0,"[9.29, 39.29]",120.53433838462912,9.29,39.29,122.670389950939,122.670389950939,121.44978905590479,120.22918816087058,120.22918816087058,121.44978905590479,122.06008950342189,120.22918816087058,120.83948860838768,121.44978905590479,120.22918816087058,119.61888771335346,119.00858726583635,118.39828681831924,119.61888771335346,119.61888771335346,118.39828681831924
sample_23,69.0,"[6.13, 36.13]",71.11395069525209,6.13,36.13,128.7986574823879,128.7986574823879,128.7986574823879,129.40907766002957,128.7986574823879,128.7986574823879,128.7986574823879,129.40907766002957,128.7986574823879,128.7986574823879,128.18823730474625,129.40907766002957,129.40907766002957,128.7986574823879,128.7986574823879,128.18823730474625,128.7986574823879
sample_24,66.0,"[3.12, 33.12]",131.52648025780508,3.12,33.12,123.89733407115743,123.28700237622564,123.28700237622564,123.28700237622564,122.67667068129383,122.67667068129383,123.28700237622564,122.06633898636201,122.67667068129383,122.67667068129383,121.45600729143021,122.67667068129383,122.67667068129383,123.89733407115743,122.06633898636201,122.06633898636201,122.67667068129383
sample_25,62.0,"[27.28, 57.28]",69.2638168264322,27.28,57.28,69.56894377280415,69.56894377280415,115.94823962134025,117.16874740682803,68.95868988006025,69.56894377280415,69.56894377280415,69.56894377280415,115.94823962134025,115.94823962134025,131.8148408326815,117.16874740682803,116.55849351408413,68.34843598731635,68.95868988006025,114.72773183585245,69.56894377280415
sample_26,66.0,"[2.33, 32.33]",124.82021701009084,2.33,32.33,124.51503310542067,124.51503310542067,124.51503310542067,124.51503310542067,125.12540091476096,124.51503310542067,125.12540091476096,124.51503310542067,124.51503310542067,124.51503310542067,124.51503310542067,124.51503310542067,124.51503310542067,124.51503310542067,124.51503310542067,124.51503310542067,125.12540091476096
sample_27,64.0,"[22.68, 52.68]",68.06049957848806,22.68,52.68,125.13365393354307,125.13365393354307,123.91283779760609,126.96487813744858,67.75529554450381,123.91283779760609,125.13365393354307,122.08161359370055,123.91283779760609,123.30242972963758,123.30242972963758,126.96487813744858,126.3544700694801,68.36570361247232,67.75529554450381,125.74406200151158,67.75529554450381
sample_28,76.0,"[18.23, 48.23]",178.0615852680457,18.23,48.23,178.21416588952647,126.3367545860684,125.72643210014536,129.38836701568357,131.82965695937574,125.72643210014536,126.3367545860684,129.38836701568357,125.72643210014536,125.72643210014536,129.9986895016066,128.77804452976056,126.3367545860684,131.2193344734527,131.2193344734527,126.3367545860684,128.16772204383753
sample_29,78.0,"[10.22, 40.22]",128.96322385958854,10.22,40.22,126.3686974624134,125.75822066307805,122.70583666640141,125.14774386374272,123.31631346573674,123.31631346573674,125.14774386374272,128.20012786041937,122.70583666640141,122.70583666640141,124.5372670644074,125.14774386374272,122.70583666640141,124.5372670644074,123.31631346573674,122.09535986706607,123.31631346573674
sample_30,70.0,"[16.84, 46.84]",123.01578957029808,16.84,46.84,121.48953907935146,121.48953907935146,120.87903888297282,121.48953907935146,120.87903888297282,120.87903888297282,121.48953907935146,121.48953907935146,120.87903888297282,120.87903888297282,121.48953907935146,120.87903888297282,120.87903888297282,123.32103966848742,120.87903888297282,120.26853868659416,120.87903888297282
sample_31,72.0,"[17.02, 47.02]",122.35161222568608,17.02,47.02,121.43626350579314,121.43626350579314,121.43626350579314,122.04649598572175,120.21579854593594,120.82603102586455,121.43626350579314,120.21579854593594,121.43626350579314,121.43626350579314,119.60556606600731,122.04649598572175,122.04649598572175,121.43626350579314,120.21579854593594,120.21579854593594,120.82603102586455
sample_32,71.0,"[20.86, 50.86]",119.61373713613656,20.86,50.86,119.61373713613655,119.61373713613655,119.61373713613655,120.22401130519849,119.61373713613655,119.61373713613655,119.61373713613655,120.22401130519849,119.61373713613655,119.61373713613655,120.22401130519849,119.61373713613655,119.61373713613655,119.61373713613655,119.61373713613655,119.61373713613655,119.61373713613655
sample_33,73.0,"[2.06, 32.06]",67.31763560974538,2.06,32.06,179.51369495932101,67.16498790995004,121.50756903709143,121.50756903709143,66.55439711076868,67.16498790995004,67.16498790995004,67.16498790995004,120.89697823791008,121.50756903709143,122.72875063545416,121.50756903709143,120.89697823791008,65.94380631158731,66.55439711076868,121.50756903709143,66.55439711076868
sample_34,82.0,"[15.16, 45.16]",68.67024396221575,15.16,45.16,68.36504287793923,68.36504287793923,125.74284672192395,68.97544504649227,68.36504287793923,68.36504287793923,68.36504287793923,68.36504287793923,125.74284672192395,125.1324445533709,125.1324445533709,68.97544504649227,126.35324889047698,68.36504287793923,68.36504287793923,125.1324445533709,68.36504287793923
sample_35,63.0,"[8.61, 38.61]",71.86843346450563,8.61,38.61,70.80032511152996,70.80032511152996,118.40744027273115,70.80032511152996,121.45917842409018,70.80032511152996,70.80032511152996,71.41067274180176,118.40744027273115,118.40744027273115,120.8488307938184,70.80032511152996,117.79709264245935,120.8488307938184,121.45917842409018,120.8488307938184,121.45917842409018
