sample_name,ECG_HR,seg_drscc,mmw_HR_drscc,start,end,raw_HR,ABP_HR,EMD_HR,ROS_HR,LEN_HR,ABP→EMD_HR,ABP→ROS_HR,ABP→LEN_HR,EMD→ABP_HR,EMD→ROS_HR,EMD→LEN_HR,ROS→ABP_HR,ROS→EMD_HR,ROS→LEN_HR,LEN→ABP_HR,LEN→EMD_HR,LEN→ROS_HR
sample_62,78.0,"[12.47, 42.47]",70.63387618831682,12.47,42.47,70.17620528428884,70.17620528428884,115.94329568708592,120.82511866338426,69.56597741225156,70.17620528428884,70.17620528428884,70.17620528428884,115.94329568708592,115.94329568708592,116.55352355912322,120.82511866338426,118.99443504727239,68.95574954021426,69.56597741225156,116.55352355912322,70.17620528428884
sample_63,66.0,"[7.36, 37.36]",131.30214721836336,7.36,37.36,70.84208873176816,70.84208873176816,130.6914395568826,127.63790124947883,129.4700242339211,70.2313810702874,70.84208873176816,69.00996574732586,130.6914395568826,130.6914395568826,129.4700242339211,128.24860891095958,127.02719358799806,128.24860891095958,129.4700242339211,129.4700242339211,128.85931657244035
sample_64,66.0,"[9.56, 39.56]",112.730492874479,9.56,39.56,179.39250286926563,68.34000109305357,124.47643056234757,68.95017967424155,68.95017967424155,68.34000109305357,68.34000109305357,68.34000109305357,124.47643056234757,123.8662519811596,114.71357326333992,68.95017967424155,113.49321610096396,69.56035825542952,68.95017967424155,114.10339468215194,68.34000109305357
sample_65,69.0,"[17.73, 47.73]",70.95578641727101,17.73,47.73,179.44947274561443,69.5824486156464,114.13963062391122,114.13963062391122,70.19282097192401,69.5824486156464,69.5824486156464,70.80319332820162,114.13963062391122,114.13963062391122,114.75000298018881,114.13963062391122,114.13963062391122,70.80319332820162,70.19282097192401,114.13963062391122,70.80319332820162
sample_66,61.0,"[0.62, 30.62]",130.17106498405764,0.62,30.62,133.07053770937665,133.07053770937665,132.46012239878317,132.46012239878317,133.07053770937665,132.46012239878317,132.46012239878317,133.07053770937665,132.46012239878317,131.8497070881897,133.07053770937665,132.46012239878317,131.8497070881897,132.46012239878317,133.07053770937665,132.46012239878317,132.46012239878317
sample_67,59.0,"[16.46, 46.46]",124.5623240950385,16.46,46.46,122.73052521128793,122.73052521128793,122.1199255833711,122.73052521128793,122.1199255833711,122.1199255833711,122.73052521128793,122.1199255833711,122.1199255833711,122.1199255833711,122.73052521128793,122.73052521128793,122.73052521128793,122.73052521128793,121.50932595545423,120.89872632753736,121.50932595545423
sample_68,61.0,"[0.25, 30.25]",67.9020246003568,0.25,30.25,68.35979105833674,68.35979105833674,123.29176601592874,68.9701463356433,68.35979105833674,68.35979105833674,68.35979105833674,68.35979105833674,123.29176601592874,123.29176601592874,124.51247657054189,68.9701463356433,124.51247657054189,68.35979105833674,68.35979105833674,123.90212129323533,68.35979105833674
sample_69,56.0,"[28.24, 58.24]",123.84749500431052,28.24,58.24,122.62732263973602,122.62732263973602,122.62732263973602,122.01723645744879,123.23740882202327,122.62732263973602,122.62732263973602,123.23740882202327,122.62732263973602,122.62732263973602,123.23740882202327,122.01723645744879,122.01723645744879,122.62732263973602,123.23740882202327,122.62732263973602,122.62732263973602
sample_70,63.0,"[11.84, 41.84]",68.19529017267112,11.84,41.84,179.4131124005844,126.32147709837065,125.711228416736,126.32147709837065,125.711228416736,125.711228416736,125.711228416736,126.32147709837065,125.711228416736,125.711228416736,126.32147709837065,126.32147709837065,126.32147709837065,125.711228416736,125.711228416736,125.10097973510136,125.711228416736
sample_71,65.0,"[11.36, 41.36]",68.07051595187204,11.36,41.36,117.82609487633457,117.82609487633457,117.21559697542092,117.21559697542092,70.81775650598347,117.21559697542092,117.82609487633457,117.82609487633457,117.21559697542092,117.21559697542092,117.21559697542092,117.21559697542092,116.60509907450727,70.81775650598347,70.81775650598347,117.21559697542092,117.21559697542092
sample_72,64.0,"[18.86, 48.86]",121.47321000533351,18.86,48.86,120.25237372387289,120.25237372387289,119.64195558314256,120.25237372387289,120.25237372387289,119.64195558314256,120.25237372387289,120.86279186460322,119.64195558314256,119.64195558314256,120.86279186460322,120.25237372387289,119.64195558314256,120.86279186460322,120.25237372387289,119.64195558314256,120.25237372387289
sample_73,60.0,"[0.08, 30.08]",126.4901624928494,0.08,30.08,126.94790735108649,126.33758087343703,126.33758087343703,126.94790735108649,125.72725439578758,126.33758087343703,126.33758087343703,126.33758087343703,126.33758087343703,126.33758087343703,126.33758087343703,126.94790735108649,126.94790735108649,126.94790735108649,125.72725439578758,125.72725439578758,125.72725439578758
sample_74,52.0,"[1.48, 31.48]",116.24867902809288,1.48,31.48,179.40741015359217,68.955909344748,115.94356438497454,69.56613863098471,115.94356438497454,68.955909344748,68.955909344748,70.17636791722143,115.94356438497454,115.94356438497454,115.33333509873782,69.56613863098471,115.33333509873782,128.1481501097087,115.94356438497454,115.94356438497454,115.94356438497454
sample_75,55.0,"[23.71, 53.71]",129.08731992442455,23.71,53.71,127.56146507898218,127.56146507898218,127.56146507898218,128.17180701715913,127.56146507898218,127.56146507898218,127.56146507898218,127.56146507898218,127.56146507898218,127.56146507898218,127.56146507898218,128.17180701715913,127.56146507898218,128.17180701715913,127.56146507898218,127.56146507898218,127.56146507898218
sample_76,54.0,"[29.95, 59.95]",68.05172899344576,29.95,59.95,179.43684595581215,122.67621101060627,120.84522278656738,122.67621101060627,126.94851686669702,120.2348933785544,122.0658816025933,127.55884627470999,120.84522278656738,120.84522278656738,127.55884627470999,122.0658816025933,121.45555219458035,127.55884627470999,126.94851686669702,126.33818745868408,125.11752864265813
sample_77,85.0,"[17.03, 47.03]",116.41586298860238,17.03,47.03,121.45088720698229,120.84058124111807,119.6199693093896,125.11272300216771,118.39935737766115,119.00966334352538,120.84058124111807,117.17874544593266,119.6199693093896,119.6199693093896,117.7890514117969,125.11272300216771,118.39935737766115,118.39935737766115,118.39935737766115,117.7890514117969,126.33333493389617
sample_78,81.0,"[5.76, 35.76]",72.3146124258142,5.76,35.76,179.4134688032859,71.39923758498112,119.6089792021906,71.39923758498112,70.78898769109239,71.39923758498112,71.39923758498112,70.78898769109239,118.38847941441314,118.99872930830188,131.20372718607643,71.39923758498112,120.21922909607933,70.78898769109239,70.78898769109239,122.04997877774551,70.78898769109239
sample_79,79.0,"[0.89, 30.89]",129.11324991590607,0.89,30.89,122.70337226050646,122.09290772189699,120.87197864467802,122.09290772189699,126.97662403077287,120.87197864467802,122.09290772189699,125.7556949535539,120.26151410606852,120.26151410606852,126.36615949216338,121.48244318328749,120.26151410606852,126.97662403077287,126.97662403077287,126.36615949216338,126.36615949216338
sample_80,80.0,"[15.55, 45.55]",68.36028906678776,15.55,45.55,124.51338365736342,124.51338365736342,124.51338365736342,125.73410310498463,125.12374338117402,124.51338365736342,124.51338365736342,125.12374338117402,124.51338365736342,124.51338365736342,125.12374338117402,125.73410310498463,125.12374338117402,125.73410310498463,125.12374338117402,124.51338365736342,125.12374338117402
sample_81,78.0,"[2.62, 32.62]",129.83702695173577,2.62,32.62,129.37931710349227,129.37931710349227,128.76903730583427,128.1587575081763,129.37931710349227,128.76903730583427,129.37931710349227,129.98959690115026,128.76903730583427,128.76903730583427,129.98959690115026,128.1587575081763,127.54847771051834,129.37931710349227,129.37931710349227,129.37931710349227,128.76903730583427
