sample_name,ECG_HR,seg_drscc,mmw_HR_drscc,start,end,raw_HR,ABP_HR,EMD_HR,ROS_HR,LEN_HR,ABP→EMD_HR,ABP→ROS_HR,ABP→LEN_HR,EMD→ABP_HR,EMD→ROS_HR,EMD→LEN_HR,ROS→ABP_HR,ROS→EMD_HR,ROS→LEN_HR,LEN→ABP_HR,LEN→EMD_HR,LEN→ROS_HR
sample_33,65.0,"[1.50, 31.50]",66.21093750000024,1.5,31.5,63.28125000000023,63.28125000000023,63.28125000000023,66.21093750000024,60.35156250000021,63.86718750000023,63.86718750000023,59.76562500000021,63.28125000000023,63.86718750000023,62.10937500000023,66.21093750000024,67.96875000000024,60.93750000000021,60.35156250000021,61.52343750000021,60.35156250000021
sample_34,61.0,"[29.81, 59.81]",60.35156249999915,29.81,59.81,59.76562499999915,59.17968749999916,60.93749999999913,56.8359374999992,59.17968749999916,59.76562499999915,59.76562499999915,58.007812499999176,60.93749999999913,59.17968749999916,59.76562499999915,57.42187499999919,70.312499999999,58.59374999999917,59.17968749999916,60.93749999999913,58.59374999999917
sample_35,68.0,"[2.02, 32.02]",72.36328125000026,2.02,32.02,75.00000000000027,74.41406250000027,75.58593750000027,75.58593750000027,59.17968750000021,75.00000000000027,74.41406250000027,59.76562500000021,75.00000000000027,76.17187500000027,59.17968750000021,75.00000000000027,89.64843750000031,59.76562500000021,59.17968750000021,59.17968750000021,59.17968750000021
sample_36,64.0,"[3.81, 33.81]",68.55468750000024,3.81,33.81,69.72656250000026,69.72656250000026,80.27343750000028,70.89843750000026,69.72656250000026,69.72656250000026,69.72656250000026,69.72656250000026,80.27343750000028,123.04687500000043,69.72656250000026,70.89843750000026,101.36718750000036,69.72656250000026,69.72656250000026,69.72656250000026,69.72656250000026
sample_37,59.0,"[26.64, 56.64]",64.01367187499909,26.64,56.64,65.62499999999906,65.62499999999906,90.23437499999872,66.21093749999905,65.62499999999906,65.62499999999906,66.21093749999905,65.62499999999906,90.23437499999872,90.23437499999872,91.40624999999869,66.21093749999905,90.23437499999872,64.45312499999908,65.03906249999908,90.8203124999987,65.62499999999906
sample_38,64.0,"[17.23, 47.23]",62.98828125000023,17.23,47.23,64.45312500000023,63.86718750000023,64.45312500000023,64.45312500000023,64.45312500000023,64.45312500000023,63.86718750000023,64.45312500000023,64.45312500000023,65.03906250000023,65.03906250000023,64.45312500000023,65.03906250000023,65.03906250000023,64.45312500000023,65.03906250000023,65.62500000000024
sample_39,64.0,"[29.61, 59.61]",64.45312499999908,29.61,59.61,62.695312499999105,62.695312499999105,62.695312499999105,63.86718749999909,63.86718749999909,62.695312499999105,62.695312499999105,62.695312499999105,62.695312499999105,62.695312499999105,63.86718749999909,63.86718749999909,65.03906249999908,63.86718749999909,63.86718749999909,64.45312499999908,63.28124999999909
sample_40,68.0,"[15.46, 45.46]",65.91796875000024,15.46,45.46,66.21093750000024,66.21093750000024,66.21093750000024,65.62500000000024,65.62500000000024,66.21093750000024,66.21093750000024,65.62500000000024,66.21093750000024,65.62500000000024,65.62500000000024,65.62500000000024,65.62500000000024,65.62500000000024,65.62500000000024,65.62500000000024,65.62500000000024
sample_41,60.0,"[3.76, 33.76]",62.40234375000023,3.76,33.76,63.86718750000023,63.86718750000023,118.35937500000043,63.86718750000023,63.86718750000023,64.45312500000023,63.86718750000023,63.28125000000023,118.94531250000043,130.07812500000045,64.45312500000023,118.94531250000043,118.35937500000043,64.45312500000023,63.86718750000023,116.60156250000041,63.86718750000023
sample_42,64.0,"[27.36, 57.36]",59.76562499999915,27.36,57.36,68.55468749999903,68.55468749999903,69.14062499999902,67.96874999999903,69.14062499999902,68.55468749999903,67.96874999999903,69.14062499999902,69.14062499999902,69.72656249999902,69.72656249999902,67.96874999999903,69.14062499999902,68.55468749999903,69.14062499999902,69.72656249999902,69.14062499999902
sample_43,71.0,"[0.36, 30.36]",67.67578125000024,0.36,30.36,65.62500000000024,65.62500000000024,66.21093750000024,65.62500000000024,68.55468750000024,66.21093750000024,66.21093750000024,69.72656250000026,66.21093750000024,94.33593750000033,69.14062500000024,65.62500000000024,66.79687500000024,67.38281250000024,68.55468750000024,70.31250000000026,67.96875000000024
sample_44,64.0,"[28.96, 58.96]",61.66992187499912,28.96,58.96,62.695312499999105,62.695312499999105,63.28124999999909,63.28124999999909,63.28124999999909,63.28124999999909,62.10937499999912,63.28124999999909,63.28124999999909,63.86718749999909,62.695312499999105,63.28124999999909,63.28124999999909,63.86718749999909,63.28124999999909,62.695312499999105,62.695312499999105
sample_45,65.0,"[0.77, 30.77]",66.21093750000024,0.77,30.77,68.55468750000024,68.55468750000024,85.54687500000031,67.96875000000024,67.38281250000024,68.55468750000024,67.96875000000024,67.38281250000024,85.54687500000031,60.93750000000021,67.38281250000024,67.96875000000024,68.55468750000024,67.96875000000024,67.38281250000024,67.96875000000024,67.96875000000024
sample_46,66.0,"[28.96, 58.96]",55.9570312499992,28.96,58.96,58.007812499999176,58.007812499999176,59.17968749999916,59.76562499999915,59.17968749999916,58.59374999999917,58.59374999999917,58.007812499999176,59.76562499999915,60.35156249999915,59.17968749999916,59.76562499999915,60.93749999999913,59.17968749999916,58.59374999999917,67.96874999999903,60.35156249999915
sample_47,57.0,"[12.28, 42.28]",59.17968750000021,12.28,42.28,59.76562500000021,59.76562500000021,59.76562500000021,59.17968750000021,59.17968750000021,59.76562500000021,59.76562500000021,59.17968750000021,59.76562500000021,59.76562500000021,59.17968750000021,59.17968750000021,59.76562500000021,58.593750000000206,59.17968750000021,59.76562500000021,59.17968750000021
sample_48,58.0,"[4.22, 34.22]",70.01953125000026,4.22,34.22,71.48437499999993,71.48437499999993,110.7421874999999,70.89843749999993,65.03906249999994,72.07031249999993,73.24218749999993,64.45312499999994,110.7421874999999,70.31249999999993,65.62499999999994,70.89843749999993,70.89843749999993,66.21093749999994,65.03906249999994,68.55468749999993,69.72656249999993
sample_49,58.0,"[20.83, 50.83]",59.47265625000021,20.83,50.83,60.35156250000021,60.35156250000021,60.93750000000021,60.35156250000021,60.93750000000021,60.93750000000021,60.93750000000021,60.35156250000021,60.93750000000021,60.93750000000021,61.52343750000021,60.35156250000021,61.52343750000021,60.35156250000021,60.93750000000021,60.93750000000021,60.93750000000021
