# source_file=sample_29.dat
# source_path=D:/mmwave-heart-rate-monitoring-demo/data/AWR_steady\raw\mmWave\sample_29.dat
# frames_used=300
# fs=5.0
# duration_s=60.0
# selected_range_bin=22
# median_snr_score=2966.5
# bandpass_hz=0.80-2.49
time,LSB
0.000000000000,0.025590592
0.200000000000,1.000000000
0.400000000000,-0.329378897
0.600000000000,-0.689700571
0.800000000000,0.357445963
1.000000000000,0.279799184
1.200000000000,0.037534412
1.400000000000,0.077755273
1.600000000000,-0.264873572
1.800000000000,-0.226677426
2.000000000000,0.438213326
2.200000000000,-0.037589296
2.400000000000,0.424258818
2.600000000000,-0.877727255
2.800000000000,0.298026816
3.000000000000,0.141032397
3.200000000000,0.551535471
3.400000000000,-0.350644741
3.600000000000,-0.034653568
3.800000000000,-0.914035317
4.000000000000,0.802525016
4.200000000000,0.647347654
4.400000000000,0.066596413
4.600000000000,-0.828911573
4.800000000000,-0.070351864
5.000000000000,-0.078958280
5.200000000000,0.507152527
5.400000000000,0.222453037
5.600000000000,0.232211990
5.800000000000,-0.181270493
6.000000000000,-1.000000000
6.200000000000,0.438544521
6.400000000000,0.480847894
6.600000000000,0.264117590
6.800000000000,-0.238967790
7.000000000000,-0.293235331
7.200000000000,0.133684581
7.400000000000,0.093159039
7.600000000000,-0.078660086
7.800000000000,0.046464680
8.000000000000,0.188002568
8.200000000000,0.035443315
8.400000000000,-0.150966753
8.600000000000,-0.065861535
8.800000000000,0.108309193
9.000000000000,0.063701175
9.200000000000,0.161606638
9.400000000000,-0.209550325
9.600000000000,-0.083372148
9.800000000000,0.181430916
10.000000000000,0.157836418
10.200000000000,-0.032029558
10.400000000000,-0.095765723
10.600000000000,-0.060772403
10.800000000000,0.039116193
11.000000000000,0.194239580
11.200000000000,-0.016485891
11.400000000000,-0.073641737
11.600000000000,0.044043856
11.800000000000,-0.009519226
12.000000000000,-0.038995848
12.200000000000,0.241059815
12.400000000000,0.006113967
12.600000000000,-0.150440149
12.800000000000,-0.095753960
13.000000000000,0.019103635
13.200000000000,0.301892330
13.400000000000,0.094903071
13.600000000000,-0.143457326
13.800000000000,-0.130700961
14.000000000000,-0.014328614
14.200000000000,0.109662168
14.400000000000,0.201817070
14.600000000000,-0.020644088
14.800000000000,-0.155878692
15.000000000000,0.004935927
15.200000000000,0.043222192
15.400000000000,0.209723760
15.600000000000,0.042811449
15.800000000000,-0.179447875
16.000000000000,-0.261393028
16.200000000000,0.313486752
16.400000000000,0.246141982
16.600000000000,-0.047442966
16.800000000000,-0.101204314
17.000000000000,-0.115514410
17.200000000000,-0.035728350
17.400000000000,0.160129483
17.600000000000,0.184014431
17.800000000000,0.010829063
18.000000000000,-0.165903179
18.200000000000,-0.040325003
18.400000000000,0.035474325
18.600000000000,0.119839965
18.800000000000,0.177498772
19.000000000000,-0.067713790
19.200000000000,-0.177266166
19.400000000000,-0.111693987
19.600000000000,0.313667648
19.800000000000,0.042671161
20.000000000000,0.051088031
20.200000000000,-0.033026030
20.400000000000,-0.186848591
20.600000000000,0.067856781
20.800000000000,0.076057628
21.000000000000,0.067239196
21.200000000000,0.105463372
21.400000000000,-0.050834469
21.600000000000,-0.030490834
21.800000000000,-0.054350555
22.000000000000,0.079344489
22.200000000000,0.014614743
22.400000000000,0.017767420
22.600000000000,0.138718062
22.800000000000,-0.054846598
23.000000000000,-0.018091938
23.200000000000,-0.091417365
23.400000000000,0.118011012
23.600000000000,0.149147799
23.800000000000,-0.030966597
24.000000000000,-0.104714811
24.200000000000,-0.021260825
24.400000000000,0.050469901
24.600000000000,0.120126195
24.800000000000,0.153916008
25.000000000000,-0.073049010
25.200000000000,-0.184781052
25.400000000000,-0.131886520
25.600000000000,0.305858836
25.800000000000,0.163052020
26.000000000000,0.037044344
26.200000000000,-0.205099219
26.400000000000,-0.107108068
26.600000000000,0.063767494
26.800000000000,0.138776176
27.000000000000,0.185731622
27.200000000000,-0.052219110
27.400000000000,-0.170656815
27.600000000000,-0.044525765
27.800000000000,0.154263331
28.000000000000,0.099752518
28.200000000000,0.087269151
28.400000000000,-0.189843871
28.600000000000,-0.026550895
28.800000000000,0.047672706
29.000000000000,0.190561057
29.200000000000,0.067342830
29.400000000000,-0.108759069
29.600000000000,-0.089041952
29.800000000000,0.006961240
30.000000000000,0.018449782
30.200000000000,0.304258526
30.400000000000,-0.027121312
30.600000000000,-0.138768921
30.800000000000,-0.122566373
31.000000000000,-0.044866287
31.200000000000,0.410132167
31.400000000000,0.035733820
31.600000000000,-0.187563067
31.800000000000,-0.126924263
32.000000000000,0.086924978
32.200000000000,0.228906904
32.400000000000,0.008043014
32.600000000000,-0.139190964
32.800000000000,-0.052782704
33.000000000000,0.133646198
33.200000000000,0.024723043
33.400000000000,0.125661111
33.600000000000,-0.200756674
33.800000000000,0.163605736
34.000000000000,-0.085214138
34.200000000000,0.044777287
34.400000000000,0.142450608
34.600000000000,-0.004776524
34.800000000000,-0.131194906
35.000000000000,0.061799589
35.200000000000,0.040861171
35.400000000000,-0.037698472
35.600000000000,0.116125394
35.800000000000,0.160101824
36.000000000000,-0.126266088
36.200000000000,-0.093443362
36.400000000000,-0.137324703
36.600000000000,0.207366494
36.800000000000,0.306090427
37.000000000000,-0.034277357
37.200000000000,-0.325610688
37.400000000000,0.030933573
37.600000000000,0.080802706
37.800000000000,0.256429612
38.000000000000,-0.045020791
38.200000000000,-0.136782811
38.400000000000,-0.054790235
38.600000000000,0.112653581
38.800000000000,0.108522733
39.000000000000,0.171367332
39.200000000000,-0.257236494
39.400000000000,-0.144026680
39.600000000000,0.112529980
39.800000000000,0.444675968
40.000000000000,-0.169014375
40.200000000000,-0.143368522
40.400000000000,-0.154845438
40.600000000000,0.175831430
40.800000000000,0.258466883
41.000000000000,-0.002636149
41.200000000000,-0.216581336
41.400000000000,-0.073917835
41.600000000000,0.118126589
41.800000000000,0.205014242
42.000000000000,0.137375065
42.200000000000,-0.235674298
42.400000000000,-0.354981907
42.600000000000,0.395193295
42.800000000000,0.285933920
43.000000000000,-0.121227138
43.200000000000,-0.208099658
43.400000000000,0.029044216
43.600000000000,0.031783893
43.800000000000,0.236345549
44.000000000000,-0.054327855
44.200000000000,-0.109845876
44.400000000000,0.039450031
44.600000000000,0.066287827
44.800000000000,0.081618444
45.000000000000,-0.126023089
45.200000000000,0.023386377
45.400000000000,0.140503699
45.600000000000,-0.007154509
45.800000000000,0.061266736
46.000000000000,-0.099166418
46.200000000000,0.009770107
46.400000000000,0.019167774
46.600000000000,0.112173126
46.800000000000,-0.043039971
47.000000000000,0.073406937
47.200000000000,0.017466665
47.400000000000,-0.026892005
47.600000000000,-0.023357590
47.800000000000,0.012106410
48.000000000000,-0.127181265
48.200000000000,0.530805171
48.400000000000,-0.178976331
48.600000000000,-0.241135471
48.800000000000,-0.076670643
49.000000000000,0.263572544
49.200000000000,0.266812239
49.400000000000,-0.425523981
49.600000000000,0.491217794
49.800000000000,-0.386129632
50.000000000000,-0.394837305
50.200000000000,0.937689300
50.400000000000,-0.038071919
50.600000000000,-0.693553241
50.800000000000,0.293638731
51.000000000000,0.018743176
51.200000000000,0.395810732
51.400000000000,-0.122740901
51.600000000000,-0.245366373
51.800000000000,-0.040555824
52.000000000000,0.315354019
52.200000000000,-0.275895839
52.400000000000,0.253884582
52.600000000000,-0.054437251
52.800000000000,0.308374851
53.000000000000,-0.459123435
53.200000000000,0.365614596
53.400000000000,-0.378256000
53.600000000000,0.006289955
53.800000000000,0.617279282
54.000000000000,0.016881525
