Frame_Number,Timestamp,Heart_Rate,Heart_Waveform
16,1748366768105.7573,78.68270111083984,0.0
16,1748366768105.7573,78.68270111083984,0.0
16,1748366768105.7573,78.68270111083984,0.0
16,1748366768105.7573,78.68270111083984,0.0
16,1748366768105.7573,78.68270111083984,0.0
16,1748366768105.7573,78.68270111083984,0.0
16,1748366768105.7573,78.68270111083984,0.0
16,1748366768105.7573,78.68270111083984,0.0
16,1748366768105.7573,78.68270111083984,0.0
16,1748366768105.7573,78.68270111083984,0.0
16,1748366768105.7573,78.68270111083984,0.016172997653484344
16,1748366768105.7573,78.68270111083984,0.09522783756256104
16,1748366768105.7573,78.68270111083984,-0.16669189929962158
16,1748366768105.7573,78.68270111083984,-0.2549981474876404
16,1748366768105.7573,78.68270111083984,0.28820034861564636
32,1748366769546.8496,70.31220245361328,0.0
32,1748366769546.8496,70.31220245361328,0.0
32,1748366769546.8496,70.31220245361328,0.0
32,1748366769546.8496,70.31220245361328,0.0
32,1748366769546.8496,70.31220245361328,0.0
32,1748366769546.8496,70.31220245361328,0.004011036828160286
32,1748366769546.8496,70.31220245361328,0.024648984894156456
32,1748366769546.8496,70.31220245361328,-0.04249410331249237
32,1748366769546.8496,70.31220245361328,-0.06446428596973419
32,1748366769546.8496,70.31220245361328,0.09913434088230133
32,1748366769546.8496,70.31220245361328,0.12998250126838684
32,1748366769546.8496,70.31220245361328,-0.22641243040561676
32,1748366769546.8496,70.31220245361328,-0.15287822484970093
32,1748366769546.8496,70.31220245361328,0.2758781611919403
32,1748366769546.8496,70.31220245361328,0.18417878448963165
48,1748366770985.2974,58.59349822998047,0.004119500517845154
48,1748366770985.2974,58.59349822998047,0.02523590624332428
48,1748366770985.2974,58.59349822998047,-0.043542563915252686
48,1748366770985.2974,58.59349822998047,-0.06606197357177734
48,1748366770985.2974,58.59349822998047,0.10093576461076736
48,1748366770985.2974,58.59349822998047,0.1327614188194275
48,1748366770985.2974,58.59349822998047,-0.22861182689666748
48,1748366770985.2974,58.59349822998047,-0.1554543375968933
48,1748366770985.2974,58.59349822998047,0.2777491807937622
48,1748366770985.2974,58.59349822998047,0.18594396114349365
48,1748366770985.2974,58.59349822998047,-0.10487885773181915
48,1748366770985.2974,58.59349822998047,-0.09363377094268799
48,1748366770985.2974,58.59349822998047,-0.26582443714141846
