Frame_Number,Timestamp,Heart_Rate,Heart_Waveform
16,1748368150461.5317,78.68270111083984,0.0
16,1748368150461.5317,78.68270111083984,0.0
16,1748368150461.5317,78.68270111083984,0.0
16,1748368150461.5317,78.68270111083984,0.0
16,1748368150461.5317,78.68270111083984,0.0
16,1748368150461.5317,78.68270111083984,0.0
16,1748368150461.5317,78.68270111083984,0.0
16,1748368150461.5317,78.68270111083984,0.0
16,1748368150461.5317,78.68270111083984,0.0
16,1748368150461.5317,78.68270111083984,0.0
16,1748368150461.5317,78.68270111083984,-0.015147651545703411
16,1748368150461.5317,78.68270111083984,-0.08576031029224396
16,1748368150461.5317,78.68270111083984,0.15525323152542114
16,1748368150461.5317,78.68270111083984,0.22528427839279175
16,1748368150461.5317,78.68270111083984,-0.26715561747550964
32,1748368151902.7766,70.31220245361328,0.0
32,1748368151902.7766,70.31220245361328,0.0
32,1748368151902.7766,70.31220245361328,0.0
32,1748368151902.7766,70.31220245361328,0.0
32,1748368151902.7766,70.31220245361328,0.0
32,1748368151902.7766,70.31220245361328,0.0019939010962843895
32,1748368151902.7766,70.31220245361328,0.013077502138912678
32,1748368151902.7766,70.31220245361328,-0.02062225714325905
32,1748368151902.7766,70.31220245361328,-0.03679126501083374
32,1748368151902.7766,70.31220245361328,0.07040752470493317
32,1748368151902.7766,70.31220245361328,0.09828610718250275
32,1748368151902.7766,70.31220245361328,-0.23479673266410828
32,1748368151902.7766,70.31220245361328,-0.1402561217546463
32,1748368151902.7766,70.31220245361328,0.30506882071495056
32,1748368151902.7766,70.31220245361328,0.214873805642128
48,1748368153346.7727,63.61579895019531,-0.0088734719902277
48,1748368153346.7727,63.61579895019531,-0.050621047616004944
48,1748368153346.7727,63.61579895019531,0.0912645235657692
48,1748368153346.7727,63.61579895019531,0.13386721909046173
48,1748368153346.7727,63.61579895019531,-0.18023811280727386
48,1748368153346.7727,63.61579895019531,-0.2441018521785736
48,1748368153346.7727,63.61579895019531,0.2995551824569702
48,1748368153346.7727,63.61579895019531,0.24847885966300964
