Frame_Number,Timestamp,Heart_Rate,Heart_Waveform
16,1747851565898.767,78.68270111083984,0.0
16,1747851565898.767,78.68270111083984,0.0
16,1747851565898.767,78.68270111083984,0.0
16,1747851565898.767,78.68270111083984,0.0
16,1747851565898.767,78.68270111083984,0.0
16,1747851565898.767,78.68270111083984,0.0
16,1747851565898.767,78.68270111083984,0.0
16,1747851565898.767,78.68270111083984,0.0
16,1747851565898.767,78.68270111083984,0.0
16,1747851565898.767,78.68270111083984,0.0
16,1747851565898.767,78.68270111083984,-0.014924006536602974
16,1747851565898.767,78.68270111083984,-0.09685052931308746
16,1747851565898.767,78.68270111083984,0.15292653441429138
16,1747851565898.767,78.68270111083984,0.2872481048107147
16,1747851565898.767,78.68270111083984,-0.27664273977279663
32,1747851567346.6423,70.31220245361328,0.0
32,1747851567346.6423,70.31220245361328,0.0
32,1747851567346.6423,70.31220245361328,0.0
32,1747851567346.6423,70.31220245361328,0.0
32,1747851567346.6423,70.31220245361328,0.0
32,1747851567346.6423,70.31220245361328,0.011841291561722755
32,1747851567346.6423,70.31220245361328,0.08156909048557281
32,1747851567346.6423,70.31220245361328,-0.10603887587785721
32,1747851567346.6423,70.31220245361328,-0.22937346994876862
32,1747851567346.6423,70.31220245361328,0.10213801264762878
32,1747851567346.6423,70.31220245361328,0.31179237365722656
32,1747851567346.6423,70.31220245361328,0.09993442893028259
32,1747851567346.6423,70.31220245361328,-0.2511681914329529
32,1747851567346.6423,70.31220245361328,-0.14696407318115234
32,1747851567346.6423,70.31220245361328,0.20785515010356903
48,1747851568784.8264,68.63809967041016,0.01257544569671154
48,1747851568784.8264,68.63809967041016,0.08589719235897064
48,1747851568784.8264,68.63809967041016,-0.11358124762773514
48,1747851568784.8264,68.63809967041016,-0.24095407128334045
48,1747851568784.8264,68.63809967041016,0.11431482434272766
48,1747851568784.8264,68.63809967041016,0.32847365736961365
48,1747851568784.8264,68.63809967041016,0.09066930413246155
48,1747851568784.8264,68.63809967041016,-0.26175063848495483
48,1747851568784.8264,68.63809967041016,-0.14211022853851318
48,1747851568784.8264,68.63809967041016,0.21236306428909302
48,1747851568784.8264,68.63809967041016,-0.14318428933620453
48,1747851568784.8264,68.63809967041016,-0.3269527554512024
48,1747851568784.8264,68.63809967041016,0.5365407466888428
48,1747851568784.8264,68.63809967041016,0.2951303720474243
48,1747851568784.8264,68.63809967041016,-0.6109875440597534
64,1747851570220.1433,78.68270111083984,0.31699901819229126
64,1747851570220.1433,78.68270111083984,0.09723168611526489
64,1747851570220.1433,78.68270111083984,-0.2542843818664551
64,1747851570220.1433,78.68270111083984,-0.14587189257144928
64,1747851570220.1433,78.68270111083984,0.20825161039829254
64,1747851570220.1433,78.68270111083984,-0.1348796784877777
64,1747851570220.1433,78.68270111083984,-0.3231969177722931
64,1747851570220.1433,78.68270111083984,0.5264801383018494
64,1747851570220.1433,78.68270111083984,0.29006361961364746
64,1747851570220.1433,78.68270111083984,-0.6048679351806641
64,1747851570220.1433,78.68270111083984,-0.22640618681907654
64,1747851570220.1433,78.68270111083984,0.49256348609924316
64,1747851570220.1433,78.68270111083984,-0.051753804087638855
64,1747851570220.1433,78.68270111083984,-0.048125773668289185
64,1747851570220.1433,78.68270111083984,0.49011242389678955
80,1747851571663.9644,66.96399688720703,0.18443048000335693
80,1747851571663.9644,66.96399688720703,0.31185182929039
80,1747851571663.9644,66.96399688720703,0.03070932626724243
80,1747851571663.9644,66.96399688720703,-0.2259928584098816
80,1747851571663.9644,66.96399688720703,-0.1458612084388733
80,1747851571663.9644,66.96399688720703,0.023263439536094666
80,1747851571663.9644,66.96399688720703,0.1987704038619995
80,1747851571663.9644,66.96399688720703,0.067273810505867
80,1747851571663.9644,66.96399688720703,-0.1245066374540329
80,1747851571663.9644,66.96399688720703,-0.05996842309832573
80,1747851571663.9644,66.96399688720703,-0.09483471512794495
80,1747851571663.9644,66.96399688720703,0.054773494601249695
80,1747851571663.9644,66.96399688720703,0.27234217524528503
80,1747851571663.9644,66.96399688720703,0.07941970229148865
80,1747851571663.9644,66.96399688720703,-0.2699178457260132
96,1747851573100.957,50.222999572753906,-0.11938820034265518
96,1747851573100.957,50.222999572753906,-0.08738690614700317
96,1747851573100.957,50.222999572753906,0.09011301398277283
96,1747851573100.957,50.222999572753906,0.1964636743068695
96,1747851573100.957,50.222999572753906,0.015222683548927307
96,1747851573100.957,50.222999572753906,-0.2726230025291443
96,1747851573100.957,50.222999572753906,-0.1844741404056549
96,1747851573100.957,50.222999572753906,0.3953714668750763
96,1747851573100.957,50.222999572753906,0.3751524090766907
96,1747851573100.957,50.222999572753906,-0.341009259223938
96,1747851573100.957,50.222999572753906,-0.37905043363571167
96,1747851573100.957,50.222999572753906,0.012022644281387329
96,1747851573100.957,50.222999572753906,0.04611310362815857
96,1747851573100.957,50.222999572753906,0.1288999617099762
96,1747851573100.957,50.222999572753906,0.17517831921577454
112,1747851574544.862,68.63809967041016,-0.9916501045227051
112,1747851574544.862,68.63809967041016,-0.5429392457008362
112,1747851574544.862,68.63809967041016,0.849036455154419
112,1747851574544.862,68.63809967041016,0.7551923990249634
112,1747851574544.862,68.63809967041016,-0.40726685523986816
112,1747851574544.862,68.63809967041016,-0.6101990938186646
112,1747851574544.862,68.63809967041016,0.17405110597610474
112,1747851574544.862,68.63809967041016,0.9530728459358215
112,1747851574544.862,68.63809967041016,0.15895164012908936
112,1747851574544.862,68.63809967041016,-1.2976900339126587
112,1747851574544.862,68.63809967041016,-0.8037905693054199
112,1747851574544.862,68.63809967041016,0.8231502771377563
112,1747851574544.862,68.63809967041016,1.0173938274383545
112,1747851574544.862,68.63809967041016,-0.1264197826385498
112,1747851574544.862,68.63809967041016,-0.5033203363418579
128,1747851575982.0693,65.28990173339844,-0.49169865250587463
128,1747851575982.0693,65.28990173339844,0.03591132164001465
128,1747851575982.0693,65.28990173339844,0.1668321192264557
128,1747851575982.0693,65.28990173339844,0.07944223284721375
128,1747851575982.0693,65.28990173339844,0.18420781195163727
128,1747851575982.0693,65.28990173339844,0.4262741804122925
128,1747851575982.0693,65.28990173339844,0.06565362215042114
128,1747851575982.0693,65.28990173339844,-0.7478954792022705
128,1747851575982.0693,65.28990173339844,-0.43390506505966187
128,1747851575982.0693,65.28990173339844,0.42947959899902344
128,1747851575982.0693,65.28990173339844,0.2646099925041199
128,1747851575982.0693,65.28990173339844,-0.33657872676849365
128,1747851575982.0693,65.28990173339844,0.1860734224319458
128,1747851575982.0693,65.28990173339844,0.5288304090499878
128,1747851575982.0693,65.28990173339844,-0.12373542785644531
144,1747851577421.514,75.33450317382812,0.5534197688102722
144,1747851577421.514,75.33450317382812,0.5503453612327576
144,1747851577421.514,75.33450317382812,-0.23450112342834473
144,1747851577421.514,75.33450317382812,-0.909667432308197
144,1747851577421.514,75.33450317382812,-0.5442954897880554
144,1747851577421.514,75.33450317382812,0.4169057011604309
144,1747851577421.514,75.33450317382812,0.7140921354293823
144,1747851577421.514,75.33450317382812,0.13927969336509705
144,1747851577421.514,75.33450317382812,-0.183400958776474
144,1747851577421.514,75.33450317382812,-0.029062926769256592
144,1747851577421.514,75.33450317382812,-0.35491520166397095
144,1747851577421.514,75.33450317382812,-0.38783711194992065
144,1747851577421.514,75.33450317382812,0.3603265881538391
144,1747851577421.514,75.33450317382812,0.6151484847068787
144,1747851577421.514,75.33450317382812,-0.07874155044555664
160,1747851578860.8208,73.660400390625,0.4118880033493042
160,1747851578860.8208,73.660400390625,0.7020525336265564
160,1747851578860.8208,73.660400390625,0.14221906661987305
160,1747851578860.8208,73.660400390625,-0.17074599862098694
160,1747851578860.8208,73.660400390625,-0.024886280298233032
160,1747851578860.8208,73.660400390625,-0.3539036214351654
160,1747851578860.8208,73.660400390625,-0.39479345083236694
160,1747851578860.8208,73.660400390625,0.34799259901046753
160,1747851578860.8208,73.660400390625,0.6144294738769531
160,1747851578860.8208,73.660400390625,-0.0659264326095581
160,1747851578860.8208,73.660400390625,-0.3515600860118866
160,1747851578860.8208,73.660400390625,-0.10428569465875626
160,1747851578860.8208,73.660400390625,0.08307699114084244
160,1747851578860.8208,73.660400390625,-0.060692109167575836
160,1747851578860.8208,73.660400390625,-0.09551919996738434
176,1747851580300.3992,73.660400390625,-0.35773441195487976
176,1747851580300.3992,73.660400390625,-0.3956255316734314
176,1747851580300.3992,73.660400390625,0.33356374502182007
176,1747851580300.3992,73.660400390625,0.6091194748878479
176,1747851580300.3992,73.660400390625,-0.04986083507537842
176,1747851580300.3992,73.660400390625,-0.3402571678161621
176,1747851580300.3992,73.660400390625,-0.11102696508169174
176,1747851580300.3992,73.660400390625,0.08480750024318695
176,1747851580300.3992,73.660400390625,-0.05334626883268356
176,1747851580300.3992,73.660400390625,-0.11557437479496002
176,1747851580300.3992,73.660400390625,0.2884896397590637
176,1747851580300.3992,73.660400390625,0.23651720583438873
176,1747851580300.3992,73.660400390625,-0.31610623002052307
176,1747851580300.3992,73.660400390625,-0.27103638648986816
176,1747851580300.3992,73.660400390625,-0.07387885451316833
192,1747851581742.0823,73.660400390625,-0.3303385376930237
192,1747851581742.0823,73.660400390625,-0.11352826654911041
192,1747851581742.0823,73.660400390625,0.08271829038858414
192,1747851581742.0823,73.660400390625,-0.052386574447155
192,1747851581742.0823,73.660400390625,-0.12780015170574188
192,1747851581742.0823,73.660400390625,0.27864792943000793
192,1747851581742.0823,73.660400390625,0.2573346793651581
192,1747851581742.0823,73.660400390625,-0.3052961230278015
192,1747851581742.0823,73.660400390625,-0.2939668893814087
192,1747851581742.0823,73.660400390625,-0.07306849956512451
