# source_folder=sample_44
# source_path=D:\mmwave-heart-rate-monitoring-demo\data\IWR_unsteady\raw\mmWave\sample_44
# replays_used=7
# packets_used=43
# samples_per_packet=15
# fs=10.415391724848911
# duration_s=61.82415206705729
# rangeBin_mode=26
# heartRate_median=66.96399688720703
time,LSB
0.000000000000,0.000000000
0.096044807943,0.000000000
0.192089615885,0.000000000
0.288134423828,0.000000000
0.384179231771,0.000000000
0.480224039714,0.000000000
0.576268847656,0.000000000
0.672313655599,0.000000000
0.768358463542,0.000000000
0.864403271484,0.000000000
0.960448079427,0.009000979
1.056492887370,0.030402337
1.152537695313,-0.074957121
1.248582503255,-0.000089531
1.344627311198,0.032707360
1.440672119141,0.000000000
1.536691194661,0.000000000
1.632710270182,0.000000000
1.728729345703,0.000000000
1.824748421224,0.000000000
1.920767496745,0.009010565
2.016786572266,0.075933117
2.112805647786,-0.106822483
2.208824723307,-0.191914237
2.304843798828,0.050494427
2.400862874349,0.356521766
2.496881949870,0.306454463
2.592901025391,-0.510903951
2.688920100911,-0.472021340
2.784939176432,0.320444250
2.880958251953,0.009103632
2.976815625000,0.076471622
3.072672998047,-0.107791304
3.168530371094,-0.193348747
3.264387744141,0.051985606
3.360245117188,0.358581209
3.456102490234,0.305662062
3.551959863281,-0.512282416
3.647817236328,-0.471394682
3.743674609375,0.320006583
3.839531982422,0.331577224
3.935389355469,-0.066869329
4.031246728516,0.009408956
4.127104101562,-0.178814216
4.222961474609,-0.274469297
4.318818847656,0.345699751
4.414819791667,0.309802783
4.510820735677,-0.502929786
4.606821679688,-0.473095398
4.702822623698,0.320466668
4.798823567708,0.337143597
4.894824511719,-0.069799312
4.990825455729,-0.000445299
5.086826399740,-0.178090524
5.182827343750,-0.268234778
5.278828287760,0.497706730
5.374829231771,0.567818373
5.470830175781,-0.881432806
5.566831119792,-0.742921341
5.662832063802,0.817561130
5.758833007813,0.346742740
5.854839908854,-0.072491756
5.950846809896,-0.013121451
6.046853710938,-0.179134137
6.142860611979,-0.261194904
6.238867513021,0.499227064
6.334874414062,0.565618850
6.430881315104,-0.880817003
6.526888216146,-0.739540454
6.622895117188,0.818047584
6.718902018229,0.799173960
6.814908919271,-0.453710241
6.910915820312,-0.727224390
7.006922721354,0.178486433
7.102929622396,0.498881023
7.198936523438,0.468201747
7.294926676432,0.447606819
7.390916829427,-1.000000000
7.486906982422,-0.748923655
7.582897135417,0.876512037
7.678887288411,0.856352489
7.774877441406,-0.410088034
7.870867594401,-0.704814578
7.966857747396,0.160495048
8.062847900391,0.455189525
8.158838053385,-0.033979414
8.254828206380,-0.222072789
8.350818359375,-0.003955317
8.446808512370,-0.006823703
8.542798665365,-0.057347806
8.638788818359,0.742454518
8.734788346354,-0.056566676
8.830787874349,-0.488074688
8.926787402344,0.178058000
9.022786930339,0.436376708
9.118786458333,-0.124907605
9.214785986328,-0.356860819
9.310785514323,-0.050967675
9.406785042318,0.036133623
9.502784570312,0.001592599
