sample_name,ECG_HR,seg_drscc,mmw_HR_drscc,start,end,raw_HR,AMP_HR,BP_HR,Median_HR,Wavelet_HR,AMP->BP_HR,AMP->Median_HR,AMP->Wavelet_HR,BP->AMP_HR,BP->Median_HR,BP->Wavelet_HR,Median->AMP_HR,Median->BP_HR,Median->Wavelet_HR,Wavelet->AMP_HR,Wavelet->BP_HR,Wavelet->Median_HR
sample_24,95.0,"[3.27, 33.27]",73.97460937500027,3.27,33.27,75.00000000000027,75.00000000000027,75.00000000000027,75.00000000000027,52.500000000000185,75.00000000000027,75.00000000000027,52.500000000000185,75.00000000000027,75.00000000000027,52.500000000000185,75.00000000000027,75.00000000000027,75.00000000000027,97.50000000000034,67.50000000000024,90.00000000000031
sample_25,93.0,"[3.03, 33.03]",54.63867187500019,3.03,33.03,90.00000000000031,90.00000000000031,90.00000000000031,90.00000000000031,45.000000000000156,90.00000000000031,90.00000000000031,45.000000000000156,90.00000000000031,90.00000000000031,52.500000000000185,90.00000000000031,90.00000000000031,90.00000000000031,45.000000000000156,45.000000000000156,45.000000000000156
sample_26,80.0,"[21.44, 51.44]",76.90429687500028,21.44,51.44,75.00000000000027,75.00000000000027,75.00000000000027,75.00000000000027,60.00000000000021,75.00000000000027,75.00000000000027,60.00000000000021,75.00000000000027,75.00000000000027,60.00000000000021,75.00000000000027,75.00000000000027,75.00000000000027,45.000000000000156,60.00000000000021,52.500000000000185
sample_27,95.0,"[0.00, 30.00]",70.75195312500026,0.0,30.0,67.50000000000024,67.50000000000024,67.50000000000024,75.00000000000027,112.5000000000004,67.50000000000024,75.00000000000027,45.000000000000156,67.50000000000024,90.00000000000031,112.5000000000004,67.50000000000024,75.00000000000027,45.000000000000156,97.50000000000034,142.5000000000005,52.500000000000185
sample_28,100.0,"[22.87, 52.87]",81.1523437500003,22.87,52.87,82.5000000000003,82.5000000000003,82.5000000000003,82.5000000000003,52.500000000000185,82.5000000000003,82.5000000000003,45.000000000000156,82.5000000000003,82.5000000000003,45.000000000000156,82.5000000000003,82.5000000000003,82.5000000000003,45.000000000000156,45.000000000000156,52.500000000000185
sample_29,92.0,"[0.81, 30.81]",50.97656250000018,0.81,30.81,52.500000000000185,52.500000000000185,52.500000000000185,90.00000000000031,135.00000000000048,52.500000000000185,90.00000000000031,52.500000000000185,52.500000000000185,90.00000000000031,135.00000000000048,90.00000000000031,90.00000000000031,142.5000000000005,82.5000000000003,135.00000000000048,82.5000000000003
sample_30,100.0,"[24.96, 54.96]",103.56445312499854,24.96,54.96,103.12499999999854,103.12499999999854,103.12499999999854,93.74999999999866,46.87499999999933,103.12499999999854,93.74999999999866,46.87499999999933,103.12499999999854,93.74999999999866,46.87499999999933,93.74999999999866,93.74999999999866,93.74999999999866,46.87499999999933,46.87499999999933,46.87499999999933
sample_31,96.0,"[17.15, 47.15]",60.64453125000021,17.15,47.15,90.00000000000031,90.00000000000031,90.00000000000031,135.00000000000048,45.000000000000156,90.00000000000031,135.00000000000048,45.000000000000156,90.00000000000031,135.00000000000048,45.000000000000156,97.50000000000034,135.00000000000048,135.00000000000048,45.000000000000156,45.000000000000156,52.500000000000185
sample_32,96.0,"[13.20, 43.20]",53.027343750000185,13.2,43.2,52.500000000000185,52.500000000000185,52.500000000000185,82.5000000000003,45.000000000000156,52.500000000000185,82.5000000000003,45.000000000000156,52.500000000000185,82.5000000000003,45.000000000000156,82.5000000000003,82.5000000000003,45.000000000000156,45.000000000000156,45.000000000000156,45.000000000000156
sample_33,95.0,"[24.43, 54.43]",71.63085937500026,24.43,54.43,75.00000000000027,75.00000000000027,75.00000000000027,82.5000000000003,52.500000000000185,75.00000000000027,82.5000000000003,45.000000000000156,75.00000000000027,82.5000000000003,45.000000000000156,82.5000000000003,82.5000000000003,82.5000000000003,52.500000000000185,60.00000000000021,45.000000000000156
sample_34,94.0,"[24.35, 54.35]",74.36816406241087,24.35,54.35,82.77499999990079,75.24999999990982,82.77499999990079,82.77499999990079,45.149999999945884,75.24999999990982,82.77499999990079,45.149999999945884,75.24999999990982,82.77499999990079,45.149999999945884,82.77499999990079,82.77499999990079,97.82499999988276,45.149999999945884,52.674999999936865,45.149999999945884
sample_35,97.0,"[29.70, 59.70]",103.12499999999854,29.7,59.7,103.12499999999854,103.12499999999854,103.12499999999854,84.3749999999988,56.249999999999204,103.12499999999854,84.3749999999988,46.87499999999933,103.12499999999854,84.3749999999988,46.87499999999933,84.3749999999988,84.3749999999988,103.12499999999854,46.87499999999933,149.99999999999787,46.87499999999933
sample_36,99.0,"[5.94, 35.94]",83.7890625000003,5.94,35.94,82.5000000000003,82.5000000000003,82.5000000000003,82.5000000000003,112.5000000000004,82.5000000000003,82.5000000000003,120.00000000000043,82.5000000000003,82.5000000000003,112.5000000000004,82.5000000000003,82.5000000000003,82.5000000000003,120.00000000000043,112.5000000000004,45.000000000000156
sample_37,99.0,"[11.24, 41.24]",68.55468750000024,11.24,41.24,67.50000000000024,67.50000000000024,67.50000000000024,90.00000000000031,52.500000000000185,67.50000000000024,90.00000000000031,52.500000000000185,67.50000000000024,52.500000000000185,52.500000000000185,90.00000000000031,90.00000000000031,90.00000000000031,45.000000000000156,60.00000000000021,45.000000000000156
sample_38,107.0,"[17.83, 47.83]",81.12890624990132,17.83,47.83,82.77499999989932,82.77499999989932,82.77499999989932,82.77499999989932,45.14999999994509,82.77499999989932,82.77499999989932,45.14999999994509,82.77499999989932,82.77499999989932,45.14999999994509,82.77499999989932,82.77499999989932,67.72499999991763,45.14999999994509,45.14999999994509,45.14999999994509
sample_39,105.0,"[16.24, 46.24]",55.8105468750002,16.24,46.24,90.00000000000031,90.00000000000031,90.00000000000031,90.00000000000031,142.5000000000005,90.00000000000031,90.00000000000031,45.000000000000156,90.00000000000031,90.00000000000031,142.5000000000005,90.00000000000031,90.00000000000031,105.00000000000037,52.500000000000185,135.00000000000048,45.000000000000156
sample_40,86.0,"[1.97, 31.97]",85.40039062500031,1.97,31.97,52.500000000000185,52.500000000000185,52.500000000000185,90.00000000000031,52.500000000000185,52.500000000000185,90.00000000000031,45.000000000000156,52.500000000000185,90.00000000000031,45.000000000000156,90.00000000000031,90.00000000000031,90.00000000000031,45.000000000000156,45.000000000000156,45.000000000000156
sample_41,95.0,"[25.60, 55.60]",83.20312499999882,25.6,55.6,65.62499999999906,84.3749999999988,65.62499999999906,84.3749999999988,46.87499999999933,84.3749999999988,84.3749999999988,46.87499999999933,84.3749999999988,84.3749999999988,56.249999999999204,84.3749999999988,84.3749999999988,46.87499999999933,56.249999999999204,46.87499999999933,46.87499999999933
