sample_name,ECG_HR,seg_drscc,mmw_HR_drscc,start,end,raw_HR,AMP_HR,BP_HR,Median_HR,Wavelet_HR,AMP->BP_HR,AMP->Median_HR,AMP->Wavelet_HR,BP->AMP_HR,BP->Median_HR,BP->Wavelet_HR,Median->AMP_HR,Median->BP_HR,Median->Wavelet_HR,Wavelet->AMP_HR,Wavelet->BP_HR,Wavelet->Median_HR
sample_21,67.0,"[23.82, 53.82]",64.45312500000023,23.82,53.82,67.50000000000024,67.50000000000024,67.50000000000024,45.000000000000156,67.50000000000024,67.50000000000024,45.000000000000156,60.00000000000021,67.50000000000024,45.000000000000156,67.50000000000024,45.000000000000156,67.50000000000024,45.000000000000156,67.50000000000024,67.50000000000024,67.50000000000024
sample_22,61.0,"[15.10, 45.10]",66.65039062500024,15.1,45.1,67.50000000000024,67.50000000000024,67.50000000000024,75.00000000000027,142.5000000000005,67.50000000000024,75.00000000000027,45.000000000000156,67.50000000000024,75.00000000000027,142.5000000000005,75.00000000000027,75.00000000000027,67.50000000000024,45.000000000000156,142.5000000000005,45.000000000000156
sample_23,64.0,"[25.94, 55.94]",67.82226562499903,25.94,55.94,74.99999999999893,74.99999999999893,74.99999999999893,84.3749999999988,74.99999999999893,74.99999999999893,84.3749999999988,46.87499999999933,74.99999999999893,74.99999999999893,74.99999999999893,84.3749999999988,84.3749999999988,84.3749999999988,74.99999999999893,74.99999999999893,74.99999999999893
sample_24,55.0,"[0.86, 30.86]",62.98828125000023,0.86,30.86,67.50000000000024,67.50000000000024,67.50000000000024,75.00000000000027,120.00000000000043,67.50000000000024,75.00000000000027,82.5000000000003,67.50000000000024,75.00000000000027,120.00000000000043,75.00000000000027,75.00000000000027,75.00000000000027,75.00000000000027,120.00000000000043,45.000000000000156
sample_25,59.0,"[5.29, 35.29]",58.154296875000206,5.29,35.29,60.00000000000021,67.50000000000024,60.00000000000021,67.50000000000024,45.000000000000156,67.50000000000024,67.50000000000024,67.50000000000024,67.50000000000024,67.50000000000024,60.00000000000021,67.50000000000024,67.50000000000024,67.50000000000024,45.000000000000156,60.00000000000021,45.000000000000156
sample_26,63.0,"[11.35, 41.35]",63.42773437500023,11.35,41.35,67.50000000000024,67.50000000000024,67.50000000000024,75.00000000000027,60.00000000000021,67.50000000000024,75.00000000000027,60.00000000000021,67.50000000000024,75.00000000000027,60.00000000000021,75.00000000000027,75.00000000000027,67.50000000000024,60.00000000000021,60.00000000000021,90.00000000000031
sample_27,59.0,"[1.13, 31.13]",71.77734375000026,1.13,31.13,75.00000000000027,75.00000000000027,75.00000000000027,75.00000000000027,90.00000000000031,75.00000000000027,75.00000000000027,142.5000000000005,75.00000000000027,75.00000000000027,90.00000000000031,75.00000000000027,75.00000000000027,75.00000000000027,75.00000000000027,90.00000000000031,45.000000000000156
sample_28,59.0,"[29.62, 59.62]",66.65039062499905,29.62,59.62,65.62499999999906,65.62499999999906,65.62499999999906,84.3749999999988,65.62499999999906,65.62499999999906,84.3749999999988,56.249999999999204,65.62499999999906,84.3749999999988,65.62499999999906,84.3749999999988,84.3749999999988,74.99999999999893,65.62499999999906,65.62499999999906,46.87499999999933
sample_29,69.0,"[29.14, 59.14]",62.98828124999911,29.14,59.14,56.249999999999204,56.249999999999204,56.249999999999204,46.87499999999933,131.24999999999812,56.249999999999204,46.87499999999933,131.24999999999812,56.249999999999204,84.3749999999988,131.24999999999812,46.87499999999933,84.3749999999988,46.87499999999933,84.3749999999988,131.24999999999812,93.74999999999866
sample_30,63.0,"[8.39, 38.39]",88.33007812500031,8.39,38.39,67.50000000000024,67.50000000000024,67.50000000000024,45.000000000000156,82.5000000000003,67.50000000000024,45.000000000000156,52.500000000000185,67.50000000000024,45.000000000000156,90.00000000000031,45.000000000000156,90.00000000000031,45.000000000000156,52.500000000000185,82.5000000000003,45.000000000000156
sample_31,67.0,"[1.86, 31.86]",59.033203125000206,1.86,31.86,60.00000000000021,60.00000000000021,60.00000000000021,142.5000000000005,60.00000000000021,60.00000000000021,142.5000000000005,60.00000000000021,60.00000000000021,142.5000000000005,60.00000000000021,135.00000000000048,135.00000000000048,142.5000000000005,60.00000000000021,60.00000000000021,60.00000000000021
sample_32,66.0,"[28.43, 58.43]",61.81640624999912,28.43,58.43,65.62499999999906,65.62499999999906,65.62499999999906,46.87499999999933,46.87499999999933,65.62499999999906,46.87499999999933,46.87499999999933,65.62499999999906,46.87499999999933,46.87499999999933,46.87499999999933,84.3749999999988,74.99999999999893,46.87499999999933,56.249999999999204,46.87499999999933
sample_33,65.0,"[1.50, 31.50]",66.21093750000024,1.5,31.5,60.00000000000021,60.00000000000021,60.00000000000021,45.000000000000156,82.5000000000003,60.00000000000021,45.000000000000156,60.00000000000021,60.00000000000021,67.50000000000024,135.00000000000048,45.000000000000156,67.50000000000024,97.50000000000034,60.00000000000021,82.5000000000003,90.00000000000031
sample_34,61.0,"[29.81, 59.81]",60.35156249999915,29.81,59.81,56.249999999999204,56.249999999999204,56.249999999999204,84.3749999999988,56.249999999999204,56.249999999999204,84.3749999999988,56.249999999999204,56.249999999999204,84.3749999999988,56.249999999999204,84.3749999999988,84.3749999999988,46.87499999999933,56.249999999999204,56.249999999999204,46.87499999999933
sample_35,68.0,"[2.02, 32.02]",72.36328125000026,2.02,32.02,75.00000000000027,60.00000000000021,75.00000000000027,75.00000000000027,52.500000000000185,60.00000000000021,75.00000000000027,45.000000000000156,60.00000000000021,75.00000000000027,67.50000000000024,75.00000000000027,75.00000000000027,97.50000000000034,67.50000000000024,67.50000000000024,45.000000000000156
sample_36,64.0,"[3.81, 33.81]",68.55468750000024,3.81,33.81,67.50000000000024,67.50000000000024,67.50000000000024,97.50000000000034,67.50000000000024,67.50000000000024,97.50000000000034,60.00000000000021,67.50000000000024,97.50000000000034,67.50000000000024,75.00000000000027,97.50000000000034,142.5000000000005,67.50000000000024,67.50000000000024,52.500000000000185
sample_37,59.0,"[26.64, 56.64]",64.01367187499909,26.64,56.64,65.62499999999906,65.62499999999906,65.62499999999906,84.3749999999988,46.87499999999933,65.62499999999906,84.3749999999988,46.87499999999933,65.62499999999906,84.3749999999988,46.87499999999933,84.3749999999988,84.3749999999988,46.87499999999933,46.87499999999933,56.249999999999204,46.87499999999933
sample_38,64.0,"[17.23, 47.23]",62.98828125000023,17.23,47.23,67.50000000000024,67.50000000000024,67.50000000000024,67.50000000000024,52.500000000000185,67.50000000000024,67.50000000000024,52.500000000000185,67.50000000000024,67.50000000000024,52.500000000000185,67.50000000000024,67.50000000000024,67.50000000000024,52.500000000000185,60.00000000000021,45.000000000000156
sample_39,64.0,"[29.61, 59.61]",64.45312499999908,29.61,59.61,65.62499999999906,65.62499999999906,65.62499999999906,65.62499999999906,56.249999999999204,65.62499999999906,65.62499999999906,56.249999999999204,65.62499999999906,65.62499999999906,56.249999999999204,46.87499999999933,65.62499999999906,65.62499999999906,46.87499999999933,65.62499999999906,46.87499999999933
sample_40,68.0,"[15.46, 45.46]",65.91796875000024,15.46,45.46,67.50000000000024,67.50000000000024,67.50000000000024,75.00000000000027,142.5000000000005,67.50000000000024,75.00000000000027,45.000000000000156,67.50000000000024,75.00000000000027,142.5000000000005,75.00000000000027,75.00000000000027,75.00000000000027,75.00000000000027,142.5000000000005,90.00000000000031
sample_41,60.0,"[3.76, 33.76]",62.40234375000023,3.76,33.76,67.50000000000024,60.00000000000021,67.50000000000024,82.5000000000003,127.50000000000045,67.50000000000024,82.5000000000003,52.500000000000185,67.50000000000024,82.5000000000003,127.50000000000045,82.5000000000003,82.5000000000003,82.5000000000003,67.50000000000024,127.50000000000045,67.50000000000024
