time,LSB
0.000000000000,-0.214000000000
0.007685867000,-0.206000000000
0.015371734000,-0.174000000000
0.023057601000,-0.130000000000
0.030743468000,-0.128000000000
0.038429335000,-0.177000000000
0.046115202000,-0.192000000000
0.053801069000,-0.199000000000
0.061486936000,-0.224000000000
0.069172803000,-0.209000000000
0.076858670000,-0.196000000000
0.084544537000,-0.216000000000
0.092230404000,-0.199000000000
0.099916271000,-0.150000000000
0.107602138000,-0.152000000000
0.115288005000,-0.201000000000
0.122973872000,-0.273000000000
0.130659739000,-0.307000000000
0.138345606000,-0.189000000000
0.146031473000,0.233000000000
0.153717340000,0.910000000000
0.161403207000,1.385000000000
0.169089074000,1.046000000000
0.176774941000,-0.061000000000
0.184460808000,-0.745000000000
0.192146675000,-0.428000000000
0.199832542000,-0.135000000000
0.207518409000,-0.275000000000
0.215204276000,-0.253000000000
0.222890143000,-0.130000000000
0.230576010000,-0.216000000000
0.238261877000,-0.241000000000
0.245947744000,-0.132000000000
0.253633611000,-0.103000000000
0.261319478000,-0.076000000000
0.269005345000,-0.034000000000
0.276691212000,-0.066000000000
0.284377079000,-0.041000000000
0.292062946000,0.027000000000
0.299748813000,0.007000000000
0.307434680000,0.029000000000
0.315120547000,0.160000000000
0.322806414000,0.206000000000
0.330492281000,0.194000000000
0.338178148000,0.275000000000
0.345864015000,0.342000000000
0.353549882000,0.322000000000
0.361235749000,0.320000000000
0.368921616000,0.310000000000
0.376607483000,0.268000000000
0.384293350000,0.263000000000
0.391979217000,0.201000000000
0.399665084000,0.059000000000
0.407350951000,-0.012000000000
0.415036818000,-0.066000000000
0.422722685000,-0.204000000000
0.430408552000,-0.285000000000
0.438094419000,-0.297000000000
0.445780286000,-0.364000000000
0.453466153000,-0.411000000000
0.461152020000,-0.379000000000
0.468837887000,-0.339000000000
0.476523754000,-0.354000000000
0.484209621000,-0.374000000000
0.491895488000,-0.320000000000
0.499581411000,-0.288000000000
0.507266860000,-0.327000000000
0.514952309000,-0.317000000000
0.522637758000,-0.265000000000
0.530323207000,-0.248000000000
0.538008656000,-0.263000000000
0.545694105000,-0.263000000000
0.553379554000,-0.228000000000
0.561065003000,-0.209000000000
0.568750452000,-0.219000000000
0.576435901000,-0.201000000000
0.584121350000,-0.211000000000
0.591806799000,-0.256000000000
0.599492248000,-0.243000000000
0.607177697000,-0.211000000000
0.614863146000,-0.214000000000
0.622548595000,-0.209000000000
0.630234044000,-0.216000000000
0.637919493000,-0.238000000000
0.645604942000,-0.216000000000
0.653290391000,-0.216000000000
0.660975840000,-0.226000000000
0.668661289000,-0.182000000000
0.676346738000,-0.164000000000
0.684032187000,-0.184000000000
0.691717636000,-0.164000000000
0.699403085000,-0.179000000000
0.707088534000,-0.233000000000
0.714773983000,-0.219000000000
0.722459432000,-0.174000000000
0.730144881000,-0.179000000000
0.737830330000,-0.204000000000
0.745515779000,-0.209000000000
0.753201228000,-0.169000000000
0.760886677000,-0.164000000000
0.768572126000,-0.228000000000
0.776257575000,-0.275000000000
0.783943024000,-0.221000000000
0.791628473000,0.098000000000
0.799313922000,0.706000000000
0.806999371000,1.280000000000
0.814684820000,1.255000000000
0.822370269000,0.275000000000
0.830055718000,-0.686000000000
0.837741167000,-0.556000000000
0.845426616000,-0.177000000000
0.853112065000,-0.256000000000
0.860797514000,-0.283000000000
0.868482963000,-0.172000000000
0.876168412000,-0.162000000000
0.883853861000,-0.184000000000
0.891539310000,-0.164000000000
0.899224759000,-0.160000000000
0.906910208000,-0.137000000000
0.914595657000,-0.073000000000
0.922281106000,-0.056000000000
0.929966555000,-0.064000000000
0.937652004000,0.002000000000
0.945337453000,0.051000000000
0.953022902000,0.041000000000
0.960708351000,0.091000000000
0.968393800000,0.182000000000
0.976079249000,0.219000000000
0.983764698000,0.216000000000
0.991450147000,0.256000000000
0.999135596000,0.369000000000
1.006821045000,0.440000000000
1.014506494000,0.366000000000
1.022191943000,0.246000000000
1.029877392000,0.194000000000
1.037562841000,0.192000000000
1.045248290000,0.132000000000
1.052933739000,-0.024000000000
1.060619236000,-0.162000000000
1.068305103000,-0.231000000000
1.075990970000,-0.288000000000
1.083676837000,-0.334000000000
1.091362704000,-0.352000000000
