sample_name,mmw_HR_raw,ECG_HR, ,seg_dtw,mmw_HR_dtw,  ,seg_drscc,mmw_HR_drscc,   ,seg_xcorr,mmw_HR_xcorr,    ,seg_gccphat,mmw_HR_gccphat,     ,seg_peaks_drift,mmw_HR_peaks_drift
sample_14,67.43710764960828,74.0,,"[1.15, 31.15]",122.19911624709769,,"[26.17, 56.17]",67.93796322459863,,"[26.17, 56.17]",67.93796322459863,,"[21.81, 51.81]",68.19897079407349,,"[22.97, 52.97]",68.20097095259688
sample_15,132.83226292078524,65.0,,"[28.90, 58.90]",68.65122381379985,,"[25.39, 55.39]",68.65122381380239,,"[25.39, 55.39]",68.65122381380239,,"[22.83, 52.83]",120.09074200879279,,"[25.96, 55.95]",68.65122381380239
sample_16,66.29163845529749,63.0,,"[22.80, 52.80]",66.36869974141952,,"[14.71, 44.71]",65.46423399462202,,"[14.71, 44.71]",65.46423399462202,,"[15.95, 45.95]",65.61683127666078,,"[14.94, 44.94]",65.46423399462202
sample_17,118.55685134181606,70.0,,"[15.65, 45.65]",121.79445870804238,,"[20.52, 50.52]",121.6418340730699,,"[20.52, 50.52]",121.6418340730699,,"[9.73, 39.73]",122.80955721148062,,"[23.43, 53.43]",71.27570453215012
sample_18,120.4157829295814,69.0,,"[30.00, 60.00]",120.5820091647576,,"[1.81, 31.81]",122.84847721242305,,"[1.81, 31.81]",122.84847721242305,,"[3.76, 33.76]",123.00108401768836,,"[0.00, 30.00]",122.84847721369617
sample_19,68.52209905496085,82.0,,"[3.60, 33.60]",131.09678031925347,,"[3.55, 33.55]",131.09678031925347,,"[3.55, 33.55]",131.09678031925347,,"[24.33, 54.33]",68.36541381527483,,"[6.13, 36.13]",131.55346703933986
sample_20,127.40584491867423,63.0,,"[7.25, 37.25]",71.86355993683814,,"[17.23, 47.23]",71.41078170577158,,"[17.23, 47.23]",71.41078170577158,,"[6.87, 36.87]",71.86355993683814,,"[18.71, 48.71]",118.56778659161525
sample_21,134.87349506946595,62.0,,"[11.45, 41.45]",130.4761182917336,,"[8.70, 38.70]",128.33966723198594,,"[8.70, 38.70]",128.33966723198594,,"[11.11, 41.11]",68.21383026480108,,"[8.85, 38.85]",128.49227087911078
sample_22,68.28386250161383,67.0,,"[10.75, 40.75]",119.92403793836122,,"[9.29, 39.29]",120.53433838462912,,"[9.29, 39.29]",120.53433838462912,,"[10.45, 40.45]",120.07661305024209,,"[10.14, 40.14]",120.07661304899129
sample_23,123.96904376435708,69.0,,"[0.90, 30.90]",133.4902557205046,,"[6.13, 36.13]",71.11395069525209,,"[6.13, 36.13]",71.11395069525209,,"[23.53, 53.53]",125.45232277554123,,"[0.60, 30.60]",133.4902557205046
sample_24,131.37389733407213,66.0,,"[30.00, 60.00]",130.74807119913112,,"[3.12, 33.12]",131.52648025780508,,"[3.12, 33.12]",131.52648025780508,,"[17.54, 47.54]",131.22131441033918,,"[6.99, 36.99]",119.50431907902795
sample_25,69.36753780691137,62.0,,"[30.00, 60.00]",69.2638168264322,,"[27.28, 57.28]",69.2638168264322,,"[27.28, 57.28]",69.2638168264322,,"[17.92, 47.92]",69.28810625409339,,"[26.94, 56.94]",69.2638168264322
sample_26,68.36762792841195,66.0,,"[22.85, 52.85]",126.50829476263308,,"[2.33, 32.33]",124.82021701009083,,"[2.33, 32.33]",124.82021701009083,,"[16.32, 46.32]",126.51297118254251,,"[2.57, 32.57]",124.82021701008854
sample_27,68.12919947785771,64.0,,"[30.00, 60.00]",67.75697289800502,,"[22.68, 52.68]",68.06049957848806,,"[22.68, 52.68]",68.06049957848806,,"[11.32, 41.32]",130.0018191435879,,"[21.77, 51.77]",131.39033663021783
sample_28,177.7276640957708,76.0,,"[21.40, 51.40]",126.3367545860684,,"[18.23, 48.23]",178.0615852680457,,"[18.23, 48.23]",178.0615852680457,,"[7.65, 37.65]",178.08087716927253,,"[18.65, 48.65]",178.0615852680457
sample_29,129.0198534927374,78.0,,"[11.85, 41.85]",128.92389320054724,,"[10.22, 40.22]",128.96322385958854,,"[10.22, 40.22]",128.96322385958854,,"[5.32, 35.32]",118.12726067138425,,"[9.53, 39.53]",128.96322386092993
sample_30,176.9728189083225,70.0,,"[30.00, 60.00]",118.69383888851284,,"[16.84, 46.84]",123.01578957029808,,"[16.84, 46.84]",123.01578957029808,,"[11.33, 41.33]",119.35278839202617,,"[16.59, 46.59]",118.58966314655287
sample_31,122.28849608290604,72.0,,"[30.00, 60.00]",129.82696010481152,,"[17.02, 47.02]",122.35161222568607,,"[17.02, 47.02]",122.35161222568607,,"[19.03, 49.03]",122.5305482882275,,"[16.60, 46.60]",122.3779573190018
sample_32,125.25590668280702,71.0,,"[30.00, 60.00]",69.41312096130036,,"[20.86, 50.86]",119.61373713613655,,"[20.86, 50.86]",119.61373713613655,,"[9.94, 39.94]",118.27111537860215,,"[25.23, 55.23]",119.45159057735867
sample_33,178.4659709115735,73.0,,"[30.00, 60.00]",70.9507107024869,,"[2.06, 32.06]",67.31763560974538,,"[2.06, 32.06]",67.31763560974538,,"[26.87, 56.87]",71.25999471017907,,"[1.23, 31.23]",67.31763560904382
sample_34,68.4432347595857,82.0,,"[30.00, 60.00]",71.41639983001545,,"[15.16, 45.16]",68.67024396221575,,"[15.16, 45.16]",68.67024396221575,,"[0.56, 30.56]",68.23276957231437,,"[15.08, 45.08]",68.5176434200775
sample_35,72.25030496375076,63.0,,"[30.00, 60.00]",120.39104965994781,,"[8.61, 38.61]",71.86843346450563,,"[8.61, 38.61]",71.86843346450563,,"[28.91, 58.91]",120.52207927147856,,"[10.47, 40.47]",71.71584655693901
sample_36,130.165613998174,77.0,,"[14.30, 44.30]",127.58233842578,,"[27.09, 57.09]",123.60386132327142,,"[27.09, 57.09]",123.60386132327142,,"[18.90, 48.90]",127.41879531473042,,"[30.00, 60.00]",69.12660392559515
sample_37,127.62560849361084,74.0,,"[25.20, 55.20]",127.55685892860943,,"[2.90, 32.90]",115.93805924424753,,"[2.90, 32.90]",115.93805924424753,,"[17.30, 47.30]",130.76103839793961,,"[0.86, 30.86]",116.058091743085
sample_38,125.30401783512217,85.0,,"[20.80, 50.80]",122.40852769191753,,"[17.65, 47.65]",130.05722993036983,,"[17.65, 47.65]",130.05722993036983,,"[13.82, 43.82]",123.80247102869279,,"[15.04, 45.04]",125.18026466942698
sample_39,127.47192464606864,73.0,,"[12.55, 42.55]",127.99563346927489,,"[1.48, 31.48]",127.07636888014605,,"[1.48, 31.48]",127.07636888014605,,"[21.93, 51.93]",127.74404658160535,,"[0.00, 30.00]",126.92657006359393
sample_40,134.13039556467606,72.0,,"[20.60, 50.60]",133.8454948510628,,"[5.22, 35.22]",134.43385189979458,,"[5.26, 35.26]",134.43385189978957,,"[8.64, 38.64]",134.12866721757794,,"[7.80, 37.80]",134.28472022929222
sample_41,128.3996840485085,77.0,,"[15.35, 45.35]",128.32278274450422,,"[26.07, 56.07]",130.90234468091475,,"[26.07, 56.07]",130.90234468091475,,"[8.09, 38.09]",128.18145610999352,,"[25.15, 55.15]",130.74977784562233
