sample_name,mmw_HR_raw,ECG_HR, ,seg_dtw,mmw_HR_dtw,  ,seg_drscc,mmw_HR_drscc,   ,seg_xcorr,mmw_HR_xcorr,    ,seg_gccphat,mmw_HR_gccphat,     ,seg_peaks_drift,mmw_HR_peaks_drift
sample_68,70.31250000000011,104.0,,"[0.00, 30.00]",69.72656250000026,,"[2.07, 32.07]",69.72656250000026,,"[2.07, 32.07]",69.72656250000026,,"[7.21, 37.21]",69.58007812500026,,"[3.03, 33.03]",69.72656250000026
sample_69,96.45996093750011,97.0,,"[26.60, 56.60]",79.54101562499886,,"[14.72, 44.72]",80.41992187500028,,"[14.72, 44.72]",80.41992187500028,,"[15.40, 45.40]",80.41992187500028,,"[18.23, 48.23]",79.83398437500028
sample_70,73.09570312500011,115.0,,"[4.90, 34.90]",78.22265625000028,,"[23.49, 53.49]",58.593750000000206,,"[23.49, 53.49]",58.593750000000206,,"[24.81, 54.81]",58.74023437499917,,"[24.34, 54.34]",69.43359374999902
sample_71,99.16992187500014,100.0,,"[1.10, 31.10]",99.16992187500034,,"[0.48, 30.48]",99.31640625000034,,"[0.48, 30.48]",99.31640625000034,,"[12.82, 42.82]",98.58398437500034,,"[0.00, 30.00]",99.46289062500036
sample_72,62.53686523429894,95.0,,"[7.00, 37.00]",75.3969726561583,,"[7.62, 37.62]",75.3969726561583,,"[7.62, 37.62]",75.3969726561583,,"[1.97, 31.97]",62.169433593674384,,"[4.96, 34.96]",104.4975585936229
sample_73,93.96972656250011,96.0,,"[9.60, 39.60]",94.18945312500033,,"[2.89, 32.89]",62.25585937500023,,"[2.89, 32.89]",62.25585937500023,,"[6.17, 36.17]",94.04296875000033,,"[1.27, 31.27]",71.63085937500026
sample_74,97.77832031250011,99.0,,"[0.20, 30.20]",98.14453125000034,,"[28.68, 58.68]",73.09570312499896,,"[28.68, 58.68]",73.09570312499896,,"[21.21, 51.21]",73.38867187500027,,"[28.97, 58.97]",72.94921874999896
sample_75,68.7011718750001,96.0,,"[0.65, 30.65]",67.82226562500024,,"[3.54, 33.54]",68.11523437500024,,"[3.54, 33.54]",68.11523437500024,,"[17.57, 47.57]",73.09570312500026,,"[2.27, 32.27]",67.67578125000024
sample_76,78.36914062500011,104.0,,"[22.10, 52.10]",79.10156250000028,,"[13.95, 43.95]",78.22265625000028,,"[13.95, 43.95]",78.22265625000028,,"[3.20, 33.20]",94.04296875000033,,"[13.15, 43.15]",78.07617187500028
sample_77,57.20214843750008,109.0,,"[3.60, 33.60]",131.68945312500048,,"[4.33, 34.33]",131.68945312500048,,"[4.33, 34.33]",131.68945312500048,,"[9.77, 39.77]",57.275390625000206,,"[9.13, 39.13]",57.421875000000206
