time,ecg,hr,rr,marker
1748367723917307523,-0.093
1748367723924994575,-0.093
1748367723932681627,-0.122
1748367723940368679,-0.151
1748367723948055731,-0.14400000000000002
1748367723955742783,-0.134
1748367723963429835,-0.132
1748367723971116887,-0.129
1748367723978803939,-0.122
1748367723986490991,-0.12
1748367723994178043,-0.124
1748367724001865095,-0.149
1748367724009552147,-0.22
1748367724017239199,-0.281
1748367724024926251,-0.066
1748367724032613303,0.649
1748367724040300355,1.567
1748367724047987407,2.035
1748367724055674459,1.295
1748367724063361511,-0.222
1748367724071048563,-0.6950000000000001
1748367724078735615,-0.154
1748367724086422667,-0.078
1748367724094109719,-0.279
1748367724101796771,-0.181
1748367724109483823,-0.112
1748367724117170875,-0.171
1748367724124857927,-0.14200000000000002
1748367724132544979,-0.088
1748367724140232031,-0.085
1748367724147919083,-0.07100000000000001
1748367724155606135,-0.034
1748367724163293187,-0.012
1748367724170980239,0.012
1748367724178667291,0.041
1748367724186354343,0.068
1748367724194041395,0.097
1748367724201728447,0.132
1748367724209415499,0.164
1748367724217102551,0.193
1748367724224789603,0.213
1748367724232476655,0.227
1748367724240163707,0.232
1748367724247850759,0.225
1748367724255537811,0.213
1748367724263224863,0.193
1748367724270911915,0.171
1748367724278598967,0.137
1748367724286286019,0.083
1748367724293973071,0.012
1748367724301660123,-0.063
1748367724309347175,-0.137
1748367724317034227,-0.20500000000000002
1748367724324721279,-0.257
1748367724332408331,-0.28600000000000003
1748367724340095383,-0.296
1748367724347782435,-0.296
1748367724355469487,-0.289
1748367724363156539,-0.279
1748367724370843591,-0.267
1748367724378530643,-0.254
1748367724386217695,-0.24
1748367724393904747,-0.225
1748367724401591799,-0.215
1748367724409278851,-0.21
1748367724416965903,-0.20500000000000002
1748367724424652955,-0.2
1748367724432340007,-0.198
1748367724440027059,-0.195
1748367724447714111,-0.193
1748367724455401163,-0.193
1748367724463088215,-0.191
1748367724470775267,-0.191
1748367724478462337,-0.191,89,686
1748367724486149110,-0.188,,688
1748367724493835883,-0.188
1748367724501522656,-0.186
1748367724509209429,-0.183
1748367724516896202,-0.178
1748367724524582975,-0.176
1748367724532269748,-0.17300000000000001
1748367724539956521,-0.169
1748367724547643294,-0.171
1748367724555330067,-0.176
1748367724563016840,-0.176
1748367724570703613,-0.161
1748367724578390386,-0.14200000000000002
1748367724586077159,-0.124
1748367724593763932,-0.12
1748367724601450705,-0.107
1748367724609137478,-0.095
1748367724616824251,-0.11
1748367724624511024,-0.146
1748367724632197797,-0.154
1748367724639884570,-0.139
1748367724647571343,-0.134
1748367724655258116,-0.132
1748367724662944889,-0.127
1748367724670631662,-0.122
1748367724678318435,-0.122
1748367724686005208,-0.132
1748367724693691981,-0.17300000000000001
1748367724701378754,-0.257
1748367724709065527,-0.23500000000000001
1748367724716752300,0.21
1748367724724439073,1.075
1748367724732125846,1.8860000000000001
1748367724739812619,1.8780000000000001
1748367724747499392,0.585
1748367724755186165,-0.654
1748367724762872938,-0.47500000000000003
1748367724770559711,-0.029
1748367724778246484,-0.20500000000000002
1748367724785933257,-0.267
1748367724793620030,-0.122
1748367724801306803,-0.139
1748367724808993576,-0.176
1748367724816680349,-0.117
1748367724824367122,-0.085
1748367724832053895,-0.085
1748367724839740668,-0.058
1748367724847427441,-0.024
1748367724855114214,-0.002
1748367724862800987,0.024
1748367724870487760,0.058
1748367724878174533,0.088
1748367724885861306,0.117
1748367724893548079,0.151
1748367724901234852,0.181
1748367724908921625,0.20800000000000002
1748367724916608398,0.225
1748367724924295171,0.23
1748367724931981944,0.23
1748367724939668717,0.225
1748367724947355490,0.20500000000000002
1748367724955042263,0.181
1748367724962729036,0.159
1748367724970415809,0.122
1748367724978102582,0.056
1748367724985789355,-0.024
1748367724993476128,-0.10200000000000001
1748367725001162901,-0.17300000000000001
1748367725008849674,-0.23500000000000001
1748367725016536447,-0.274
1748367725024223220,-0.298
1748367725031909993,-0.301
1748367725039596799,-0.291,89,674
1748367725047283920,-0.279
1748367725054971041,-0.271
1748367725062658162,-0.257
1748367725070345283,-0.242
1748367725078032404,-0.23500000000000001
1748367725085719525,-0.227
1748367725093406646,-0.213
1748367725101093767,-0.20500000000000002
1748367725108780888,-0.20800000000000002
1748367725116468009,-0.2
1748367725124155130,-0.193
1748367725131842251,-0.198
1748367725139529372,-0.198
1748367725147216493,-0.193
1748367725154903614,-0.191
1748367725162590735,-0.191
1748367725170277856,-0.188
1748367725177964977,-0.188
1748367725185652098,-0.186
1748367725193339219,-0.176
1748367725201026340,-0.171
1748367725208713461,-0.171
1748367725216400582,-0.169
1748367725224087703,-0.166
1748367725231774824,-0.171
