time,ecg,hr,rr,marker
1747851809603536439,-0.196,89,703
1747851809611222724,-0.187
1747851809618909009,-0.177
1747851809626595294,-0.167
1747851809634281579,-0.162
1747851809641967864,-0.157
1747851809649654149,-0.147
1747851809657340434,-0.135
1747851809665026719,-0.132
1747851809672713004,-0.132
1747851809680399289,-0.135
1747851809688085574,-0.137
1747851809695771859,-0.13
1747851809703458144,-0.123
1747851809711144429,-0.125
1747851809718830714,-0.128
1747851809726516999,-0.128
1747851809734203284,-0.13
1747851809741889569,-0.132
1747851809749575854,-0.128
1747851809757262139,-0.125
1747851809764948424,-0.123
1747851809772634709,-0.12
1747851809780320994,-0.123
1747851809788007279,-0.125
1747851809795693564,-0.12
1747851809803379849,-0.11800000000000001
1747851809811066134,-0.113
1747851809818752419,-0.105
1747851809826438704,-0.10300000000000001
1747851809834124989,-0.10300000000000001
1747851809841811274,-0.10300000000000001
1747851809849497559,-0.1
1747851809857183844,-0.098
1747851809864870129,-0.098
1747851809872556414,-0.091
1747851809880242699,-0.076
1747851809887928984,-0.049
1747851809895615269,-0.034
1747851809903301554,-0.041
1747851809910987839,-0.044
1747851809918674124,-0.046
1747851809926360409,-0.073
1747851809934046694,-0.10300000000000001
1747851809941732979,-0.1
1747851809949419264,-0.096
1747851809957105549,-0.096
1747851809964791834,-0.08600000000000001
1747851809972478119,-0.078
1747851809980164404,-0.08600000000000001
1747851809987850689,-0.1
1747851809995536974,-0.125
1747851810003223259,-0.179
1747851810010909544,-0.194
1747851810018595829,0.08600000000000001
1747851810026282114,0.78
1747851810033968399,1.592
1747851810041654684,1.824
1747851810049340969,0.77
1747851810057027254,-0.5730000000000001
1747851810064713539,-0.5680000000000001
1747851810072399824,-0.056
1747851810080086109,-0.17200000000000001
1747851810087772394,-0.28
1747851810095458679,-0.132
1747851810103144964,-0.12
1747851810110831249,-0.164
1747851810118517534,-0.115
1747851810126203819,-0.088
1747851810133890104,-0.08600000000000001
1747851810141576389,-0.051000000000000004
1747851810149262674,-0.034
1747851810156948959,-0.029
1747851810164635304,0.0
1747851810172321589,0.032
1747851810180007874,0.056
1747851810187694159,0.083
1747851810195380444,0.11800000000000001
1747851810203066729,0.15
